CBSA_CODE,CBSA_TITLE,AREA_TYPE,CSA_TITLE,COUNTY,STATE_NAME,IS_CENTRAL
21660,"Eugene-Springfield, OR",Metro,,Lane County,Oregon,1
21700,"Eureka-Arcata, CA",Micro,,Humboldt County,California,1
21740,"Evanston, WY",Micro,,Uinta County,Wyoming,1
21780,"Evansville, IN-KY",Metro,,Posey County,Indiana,0
21780,"Evansville, IN-KY",Metro,,Vanderburgh County,Indiana,1
21780,"Evansville, IN-KY",Metro,,Warrick County,Indiana,1
21780,"Evansville, IN-KY",Metro,,Henderson County,Kentucky,1
21820,"Fairbanks, AK",Metro,,Fairbanks North Star Borough,Alaska,1
21840,"Fairfield, IA",Micro,,Jefferson County,Iowa,1
21860,"Fairmont, MN",Micro,,Martin County,Minnesota,1
21900,"Fairmont, WV",Micro,"Morgantown-Fairmont, WV",Marion County,West Virginia,1
21980,"Fallon, NV",Micro,,Churchill County,Nevada,1
22020,"Fargo, ND-MN",Metro,"Fargo-Wahpeton, ND-MN",Clay County,Minnesota,1
22020,"Fargo, ND-MN",Metro,"Fargo-Wahpeton, ND-MN",Cass County,North Dakota,1
22060,"Faribault-Northfield, MN",Micro,"Minneapolis-St. Paul, MN-WI",Rice County,Minnesota,1
22100,"Farmington, MO",Micro,"St. Louis-St. Charles-Farmington, MO-IL",St. Francois County,Missouri,1
22140,"Farmington, NM",Metro,,San Juan County,New Mexico,1
22180,"Fayetteville, NC",Metro,"Fayetteville-Sanford-Lumberton, NC",Cumberland County,North Carolina,1
22180,"Fayetteville, NC",Metro,"Fayetteville-Sanford-Lumberton, NC",Harnett County,North Carolina,0
22180,"Fayetteville, NC",Metro,"Fayetteville-Sanford-Lumberton, NC",Hoke County,North Carolina,1
22220,"Fayetteville-Springdale-Rogers, AR",Metro,,Benton County,Arkansas,1
22220,"Fayetteville-Springdale-Rogers, AR",Metro,,Madison County,Arkansas,0
22220,"Fayetteville-Springdale-Rogers, AR",Metro,,Washington County,Arkansas,1
22260,"Fergus Falls, MN",Micro,,Otter Tail County,Minnesota,1
22280,"Fernley, NV",Micro,"Reno-Carson City-Fernley, NV",Lyon County,Nevada,1
22300,"Findlay, OH",Micro,"Toledo-Findlay-Tiffin, OH",Hancock County,Ohio,1
22340,"Fitzgerald, GA",Micro,,Ben Hill County,Georgia,1
22380,"Flagstaff, AZ",Metro,,Coconino County,Arizona,1
22420,"Flint, MI",Metro,"Detroit-Warren-Ann Arbor, MI",Genesee County,Michigan,1
22500,"Florence, SC",Metro,,Darlington County,South Carolina,0
22500,"Florence, SC",Metro,,Florence County,South Carolina,1
22520,"Florence-Muscle Shoals, AL",Metro,,Colbert County,Alabama,1
22520,"Florence-Muscle Shoals, AL",Metro,,Lauderdale County,Alabama,1
22540,"Fond du Lac, WI",Metro,,Fond du Lac County,Wisconsin,1
22580,"Forest City, NC",Micro,,Rutherford County,North Carolina,1
22620,"Forrest City, AR",Micro,"Memphis-Forrest City, TN-MS-AR",St. Francis County,Arkansas,1
22660,"Fort Collins, CO",Metro,,Larimer County,Colorado,1
22700,"Fort Dodge, IA",Micro,,Webster County,Iowa,1
22780,"Fort Leonard Wood, MO",Micro,,Pulaski County,Missouri,1
22800,"Fort Madison-Keokuk, IA-IL-MO",Micro,"Burlington-Fort Madison-Keokuk, IA-IL-MO",Hancock County,Illinois,0
22800,"Fort Madison-Keokuk, IA-IL-MO",Micro,"Burlington-Fort Madison-Keokuk, IA-IL-MO",Lee County,Iowa,1
22800,"Fort Madison-Keokuk, IA-IL-MO",Micro,"Burlington-Fort Madison-Keokuk, IA-IL-MO",Clark County,Missouri,0
22820,"Fort Morgan, CO",Micro,,Morgan County,Colorado,1
22840,"Fort Payne, AL",Micro,"Scottsboro-Fort Payne, AL",DeKalb County,Alabama,1
22860,"Fort Polk South, LA",Micro,"DeRidder-Fort Polk South, LA",Vernon Parish,Louisiana,1
22900,"Fort Smith, AR-OK",Metro,,Crawford County,Arkansas,1
22900,"Fort Smith, AR-OK",Metro,,Franklin County,Arkansas,0
22900,"Fort Smith, AR-OK",Metro,,Sebastian County,Arkansas,1
22900,"Fort Smith, AR-OK",Metro,,Sequoyah County,Oklahoma,0
23060,"Fort Wayne, IN",Metro,"Fort Wayne-Huntington-Auburn, IN",Allen County,Indiana,1
23060,"Fort Wayne, IN",Metro,"Fort Wayne-Huntington-Auburn, IN",Whitley County,Indiana,0
23140,"Frankfort, IN",Micro,"Lafayette-West Lafayette-Frankfort, IN",Clinton County,Indiana,1
23180,"Frankfort, KY",Micro,"Lexington-Fayette--Richmond--Frankfort, KY",Anderson County,Kentucky,0
23180,"Frankfort, KY",Micro,"Lexington-Fayette--Richmond--Frankfort, KY",Franklin County,Kentucky,1
23240,"Fredericksburg, TX",Micro,"Kerrville-Fredericksburg, TX",Gillespie County,Texas,1
23300,"Freeport, IL",Micro,"Rockford-Freeport-Rochelle, IL",Stephenson County,Illinois,1
23340,"Fremont, NE",Micro,"Omaha-Council Bluffs-Fremont, NE-IA",Dodge County,Nebraska,1
23380,"Fremont, OH",Micro,"Toledo-Findlay-Tiffin, OH",Sandusky County,Ohio,1
23420,"Fresno, CA",Metro,"Fresno-Madera-Hanford, CA",Fresno County,California,1
23460,"Gadsden, AL",Metro,,Etowah County,Alabama,1
23500,"Gaffney, SC",Micro,"Greenville-Spartanburg-Anderson, SC",Cherokee County,South Carolina,1
23540,"Gainesville, FL",Metro,"Gainesville-Lake City, FL",Alachua County,Florida,1
23540,"Gainesville, FL",Metro,"Gainesville-Lake City, FL",Gilchrist County,Florida,0
23540,"Gainesville, FL",Metro,"Gainesville-Lake City, FL",Levy County,Florida,0
23580,"Gainesville, GA",Metro,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",Hall County,Georgia,1
23620,"Gainesville, TX",Micro,"Dallas-Fort Worth, TX-OK",Cooke County,Texas,1
23660,"Galesburg, IL",Micro,,Knox County,Illinois,1
23700,"Gallup, NM",Micro,,McKinley County,New Mexico,1
23780,"Garden City, KS",Micro,,Finney County,Kansas,1
23780,"Garden City, KS",Micro,,Kearny County,Kansas,0
23820,"Gardnerville Ranchos, NV",Micro,"Reno-Carson City-Fernley, NV",Douglas County,Nevada,1
23860,"Georgetown, SC",Micro,"Myrtle Beach-Conway, SC-NC",Georgetown County,South Carolina,1
23900,"Gettysburg, PA",Metro,"Harrisburg-York-Lebanon, PA",Adams County,Pennsylvania,1
23940,"Gillette, WY",Micro,,Campbell County,Wyoming,1
23940,"Gillette, WY",Micro,,Crook County,Wyoming,0
23940,"Gillette, WY",Micro,,Weston County,Wyoming,0
23980,"Glasgow, KY",Micro,"Bowling Green-Glasgow, KY",Barren County,Kentucky,1
23980,"Glasgow, KY",Micro,"Bowling Green-Glasgow, KY",Metcalfe County,Kentucky,0
24020,"Glens Falls, NY",Metro,"Albany-Schenectady, NY",Warren County,New York,1
24020,"Glens Falls, NY",Metro,"Albany-Schenectady, NY",Washington County,New York,1
24060,"Glenwood Springs, CO",Micro,"Edwards-Glenwood Springs, CO",Garfield County,Colorado,1
24060,"Glenwood Springs, CO",Micro,"Edwards-Glenwood Springs, CO",Pitkin County,Colorado,0
24100,"Gloversville, NY",Micro,"Albany-Schenectady, NY",Fulton County,New York,1
24140,"Goldsboro, NC",Metro,,Wayne County,North Carolina,1
24180,"Granbury, TX",Micro,"Dallas-Fort Worth, TX-OK",Hood County,Texas,1
24220,"Grand Forks, ND-MN",Metro,,Polk County,Minnesota,1
24220,"Grand Forks, ND-MN",Metro,,Grand Forks County,North Dakota,1
24260,"Grand Island, NE",Metro,,Hall County,Nebraska,1
24260,"Grand Island, NE",Metro,,Howard County,Nebraska,0
24260,"Grand Island, NE",Metro,,Merrick County,Nebraska,0
24300,"Grand Junction, CO",Metro,,Mesa County,Colorado,1
24330,"Grand Rapids, MN",Micro,,Itasca County,Minnesota,1
24340,"Grand Rapids-Kentwood, MI",Metro,"Grand Rapids-Kentwood-Muskegon, MI",Ionia County,Michigan,0
24340,"Grand Rapids-Kentwood, MI",Metro,"Grand Rapids-Kentwood-Muskegon, MI",Kent County,Michigan,1
24340,"Grand Rapids-Kentwood, MI",Metro,"Grand Rapids-Kentwood-Muskegon, MI",Montcalm County,Michigan,0
24340,"Grand Rapids-Kentwood, MI",Metro,"Grand Rapids-Kentwood-Muskegon, MI",Ottawa County,Michigan,0
24380,"Grants, NM",Micro,,Cibola County,New Mexico,1
24420,"Grants Pass, OR",Metro,"Medford-Grants Pass, OR",Josephine County,Oregon,1
24460,"Great Bend, KS",Micro,,Barton County,Kansas,1
24500,"Great Falls, MT",Metro,,Cascade County,Montana,1
24540,"Greeley, CO",Metro,"Denver-Aurora, CO",Weld County,Colorado,1
24580,"Green Bay, WI",Metro,"Green Bay-Shawano, WI",Brown County,Wisconsin,1
24580,"Green Bay, WI",Metro,"Green Bay-Shawano, WI",Kewaunee County,Wisconsin,0
24580,"Green Bay, WI",Metro,"Green Bay-Shawano, WI",Oconto County,Wisconsin,0
24620,"Greeneville, TN",Micro,,Greene County,Tennessee,1
24660,"Greensboro-High Point, NC",Metro,"Greensboro--Winston-Salem--High Point, NC",Guilford County,North Carolina,1
24660,"Greensboro-High Point, NC",Metro,"Greensboro--Winston-Salem--High Point, NC",Randolph County,North Carolina,0
24660,"Greensboro-High Point, NC",Metro,"Greensboro--Winston-Salem--High Point, NC",Rockingham County,North Carolina,0
24700,"Greensburg, IN",Micro,"Indianapolis-Carmel-Muncie, IN",Decatur County,Indiana,1
24740,"Greenville, MS",Micro,,Washington County,Mississippi,1
24780,"Greenville, NC",Metro,"Greenville-Kinston-Washington, NC",Pitt County,North Carolina,1
24820,"Greenville, OH",Micro,"Dayton-Springfield-Kettering, OH",Darke County,Ohio,1
24860,"Greenville-Anderson, SC",Metro,"Greenville-Spartanburg-Anderson, SC",Anderson County,South Carolina,0
24860,"Greenville-Anderson, SC",Metro,"Greenville-Spartanburg-Anderson, SC",Greenville County,South Carolina,1
24860,"Greenville-Anderson, SC",Metro,"Greenville-Spartanburg-Anderson, SC",Laurens County,South Carolina,0
24860,"Greenville-Anderson, SC",Metro,"Greenville-Spartanburg-Anderson, SC",Pickens County,South Carolina,1
24900,"Greenwood, MS",Micro,,Carroll County,Mississippi,0
24900,"Greenwood, MS",Micro,,Leflore County,Mississippi,1
24940,"Greenwood, SC",Micro,"Greenville-Spartanburg-Anderson, SC",Greenwood County,South Carolina,1
24980,"Grenada, MS",Micro,,Grenada County,Mississippi,1
25020,"Guayama, PR",Metro,"San Juan-Bayamón, PR",Arroyo Municipio,Puerto Rico,1
25020,"Guayama, PR",Metro,"San Juan-Bayamón, PR",Guayama Municipio,Puerto Rico,1
25020,"Guayama, PR",Metro,"San Juan-Bayamón, PR",Patillas Municipio,Puerto Rico,1
25060,"Gulfport-Biloxi, MS",Metro,,Hancock County,Mississippi,1
25060,"Gulfport-Biloxi, MS",Metro,,Harrison County,Mississippi,1
25060,"Gulfport-Biloxi, MS",Metro,,Jackson County,Mississippi,0
25060,"Gulfport-Biloxi, MS",Metro,,Stone County,Mississippi,0
25100,"Guymon, OK",Micro,,Texas County,Oklahoma,1
25180,"Hagerstown-Martinsburg, MD-WV",Metro,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA",Washington County,Maryland,1
25180,"Hagerstown-Martinsburg, MD-WV",Metro,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA",Berkeley County,West Virginia,1
25180,"Hagerstown-Martinsburg, MD-WV",Metro,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA",Morgan County,West Virginia,0
25200,"Hailey, ID",Micro,,Blaine County,Idaho,1
25200,"Hailey, ID",Micro,,Camas County,Idaho,0
25220,"Hammond, LA",Metro,"New Orleans-Metairie-Hammond, LA-MS",Tangipahoa Parish,Louisiana,1
25260,"Hanford-Corcoran, CA",Metro,"Fresno-Madera-Hanford, CA",Kings County,California,1
25300,"Hannibal, MO",Micro,"Quincy-Hannibal, IL-MO",Marion County,Missouri,1
25300,"Hannibal, MO",Micro,"Quincy-Hannibal, IL-MO",Ralls County,Missouri,0
25420,"Harrisburg-Carlisle, PA",Metro,"Harrisburg-York-Lebanon, PA",Cumberland County,Pennsylvania,1
25420,"Harrisburg-Carlisle, PA",Metro,"Harrisburg-York-Lebanon, PA",Dauphin County,Pennsylvania,1
25420,"Harrisburg-Carlisle, PA",Metro,"Harrisburg-York-Lebanon, PA",Perry County,Pennsylvania,0
25460,"Harrison, AR",Micro,,Boone County,Arkansas,1
25460,"Harrison, AR",Micro,,Newton County,Arkansas,0
25500,"Harrisonburg, VA",Metro,"Harrisonburg-Staunton, VA",Rockingham County,Virginia,1
25500,"Harrisonburg, VA",Metro,"Harrisonburg-Staunton, VA",Harrisonburg city,Virginia,1
25540,"Hartford-East Hartford-Middletown, CT",Metro,"Hartford-East Hartford, CT",Hartford County,Connecticut,1
25540,"Hartford-East Hartford-Middletown, CT",Metro,"Hartford-East Hartford, CT",Middlesex County,Connecticut,1
25540,"Hartford-East Hartford-Middletown, CT",Metro,"Hartford-East Hartford, CT",Tolland County,Connecticut,1
25580,"Hastings, NE",Micro,,Adams County,Nebraska,1
25620,"Hattiesburg, MS",Metro,"Hattiesburg-Laurel, MS",Covington County,Mississippi,0
25620,"Hattiesburg, MS",Metro,"Hattiesburg-Laurel, MS",Forrest County,Mississippi,1
25620,"Hattiesburg, MS",Metro,"Hattiesburg-Laurel, MS",Lamar County,Mississippi,1
25620,"Hattiesburg, MS",Metro,"Hattiesburg-Laurel, MS",Perry County,Mississippi,0
25700,"Hays, KS",Micro,,Ellis County,Kansas,1
25720,"Heber, UT",Micro,"Salt Lake City-Provo-Orem, UT",Summit County,Utah,1
25720,"Heber, UT",Micro,"Salt Lake City-Provo-Orem, UT",Wasatch County,Utah,0
25740,"Helena, MT",Micro,,Jefferson County,Montana,0
25740,"Helena, MT",Micro,,Lewis and Clark County,Montana,1
25760,"Helena-West Helena, AR",Micro,,Phillips County,Arkansas,1
25780,"Henderson, NC",Micro,"Raleigh-Durham-Cary, NC",Vance County,North Carolina,1
25820,"Hereford, TX",Micro,,Deaf Smith County,Texas,1
25840,"Hermiston-Pendleton, OR",Micro,,Morrow County,Oregon,0
25840,"Hermiston-Pendleton, OR",Micro,,Umatilla County,Oregon,1
25860,"Hickory-Lenoir-Morganton, NC",Metro,,Alexander County,North Carolina,0
25860,"Hickory-Lenoir-Morganton, NC",Metro,,Burke County,North Carolina,1
25860,"Hickory-Lenoir-Morganton, NC",Metro,,Caldwell County,North Carolina,1
25860,"Hickory-Lenoir-Morganton, NC",Metro,,Catawba County,North Carolina,1
25880,"Hillsdale, MI",Micro,,Hillsdale County,Michigan,1
25900,"Hilo, HI",Micro,,Hawaii County,Hawaii,1
25940,"Hilton Head Island-Bluffton, SC",Metro,,Beaufort County,South Carolina,1
25940,"Hilton Head Island-Bluffton, SC",Metro,,Jasper County,South Carolina,0
25980,"Hinesville, GA",Metro,"Savannah-Hinesville-Statesboro, GA",Liberty County,Georgia,1
25980,"Hinesville, GA",Metro,"Savannah-Hinesville-Statesboro, GA",Long County,Georgia,0
26020,"Hobbs, NM",Micro,,Lea County,New Mexico,1
26090,"Holland, MI",Micro,"Grand Rapids-Kentwood-Muskegon, MI",Allegan County,Michigan,1
26140,"Homosassa Springs, FL",Metro,,Citrus County,Florida,1
26220,"Hood River, OR",Micro,,Hood River County,Oregon,1
26260,"Hope, AR",Micro,,Hempstead County,Arkansas,1
26260,"Hope, AR",Micro,,Nevada County,Arkansas,0
26300,"Hot Springs, AR",Metro,"Hot Springs-Malvern, AR",Garland County,Arkansas,1
26340,"Houghton, MI",Micro,,Houghton County,Michigan,1
26340,"Houghton, MI",Micro,,Keweenaw County,Michigan,0
26380,"Houma-Thibodaux, LA",Metro,,Lafourche Parish,Louisiana,1
26380,"Houma-Thibodaux, LA",Metro,,Terrebonne Parish,Louisiana,1
26420,"Houston-The Woodlands-Sugar Land, TX",Metro,"Houston-The Woodlands, TX",Austin County,Texas,0
26420,"Houston-The Woodlands-Sugar Land, TX",Metro,"Houston-The Woodlands, TX",Brazoria County,Texas,1
26420,"Houston-The Woodlands-Sugar Land, TX",Metro,"Houston-The Woodlands, TX",Chambers County,Texas,1
26420,"Houston-The Woodlands-Sugar Land, TX",Metro,"Houston-The Woodlands, TX",Fort Bend County,Texas,1
26420,"Houston-The Woodlands-Sugar Land, TX",Metro,"Houston-The Woodlands, TX",Galveston County,Texas,1
26420,"Houston-The Woodlands-Sugar Land, TX",Metro,"Houston-The Woodlands, TX",Harris County,Texas,1
26420,"Houston-The Woodlands-Sugar Land, TX",Metro,"Houston-The Woodlands, TX",Liberty County,Texas,0
26420,"Houston-The Woodlands-Sugar Land, TX",Metro,"Houston-The Woodlands, TX",Montgomery County,Texas,0
26420,"Houston-The Woodlands-Sugar Land, TX",Metro,"Houston-The Woodlands, TX",Waller County,Texas,0
26460,"Hudson, NY",Micro,"Albany-Schenectady, NY",Columbia County,New York,1
26500,"Huntingdon, PA",Micro,"Altoona-Huntingdon, PA",Huntingdon County,Pennsylvania,1
26540,"Huntington, IN",Micro,"Fort Wayne-Huntington-Auburn, IN",Huntington County,Indiana,1
26580,"Huntington-Ashland, WV-KY-OH",Metro,"Charleston-Huntington-Ashland, WV-OH-KY",Boyd County,Kentucky,1
26580,"Huntington-Ashland, WV-KY-OH",Metro,"Charleston-Huntington-Ashland, WV-OH-KY",Carter County,Kentucky,0
26580,"Huntington-Ashland, WV-KY-OH",Metro,"Charleston-Huntington-Ashland, WV-OH-KY",Greenup County,Kentucky,1
26580,"Huntington-Ashland, WV-KY-OH",Metro,"Charleston-Huntington-Ashland, WV-OH-KY",Lawrence County,Ohio,1
26580,"Huntington-Ashland, WV-KY-OH",Metro,"Charleston-Huntington-Ashland, WV-OH-KY",Cabell County,West Virginia,1
26580,"Huntington-Ashland, WV-KY-OH",Metro,"Charleston-Huntington-Ashland, WV-OH-KY",Putnam County,West Virginia,1
26580,"Huntington-Ashland, WV-KY-OH",Metro,"Charleston-Huntington-Ashland, WV-OH-KY",Wayne County,West Virginia,1
26620,"Huntsville, AL",Metro,"Huntsville-Decatur, AL",Limestone County,Alabama,0
26620,"Huntsville, AL",Metro,"Huntsville-Decatur, AL",Madison County,Alabama,1
26660,"Huntsville, TX",Micro,"Houston-The Woodlands, TX",Walker County,Texas,1
26700,"Huron, SD",Micro,,Beadle County,South Dakota,1
26700,"Huron, SD",Micro,,Jerauld County,South Dakota,0
26740,"Hutchinson, KS",Micro,,Reno County,Kansas,1
26780,"Hutchinson, MN",Micro,"Minneapolis-St. Paul, MN-WI",McLeod County,Minnesota,1
26820,"Idaho Falls, ID",Metro,"Idaho Falls-Rexburg-Blackfoot, ID",Bonneville County,Idaho,1
26820,"Idaho Falls, ID",Metro,"Idaho Falls-Rexburg-Blackfoot, ID",Butte County,Idaho,0
26820,"Idaho Falls, ID",Metro,"Idaho Falls-Rexburg-Blackfoot, ID",Jefferson County,Idaho,0
26860,"Indiana, PA",Micro,"Pittsburgh-New Castle-Weirton, PA-OH-WV",Indiana County,Pennsylvania,1
26900,"Indianapolis-Carmel-Anderson, IN",Metro,"Indianapolis-Carmel-Muncie, IN",Boone County,Indiana,1
26900,"Indianapolis-Carmel-Anderson, IN",Metro,"Indianapolis-Carmel-Muncie, IN",Brown County,Indiana,0
26900,"Indianapolis-Carmel-Anderson, IN",Metro,"Indianapolis-Carmel-Muncie, IN",Hamilton County,Indiana,1
26900,"Indianapolis-Carmel-Anderson, IN",Metro,"Indianapolis-Carmel-Muncie, IN",Hancock County,Indiana,1
26900,"Indianapolis-Carmel-Anderson, IN",Metro,"Indianapolis-Carmel-Muncie, IN",Hendricks County,Indiana,1
26900,"Indianapolis-Carmel-Anderson, IN",Metro,"Indianapolis-Carmel-Muncie, IN",Johnson County,Indiana,1
26900,"Indianapolis-Carmel-Anderson, IN",Metro,"Indianapolis-Carmel-Muncie, IN",Madison County,Indiana,0
26900,"Indianapolis-Carmel-Anderson, IN",Metro,"Indianapolis-Carmel-Muncie, IN",Marion County,Indiana,1
26900,"Indianapolis-Carmel-Anderson, IN",Metro,"Indianapolis-Carmel-Muncie, IN",Morgan County,Indiana,1
26900,"Indianapolis-Carmel-Anderson, IN",Metro,"Indianapolis-Carmel-Muncie, IN",Putnam County,Indiana,0
26900,"Indianapolis-Carmel-Anderson, IN",Metro,"Indianapolis-Carmel-Muncie, IN",Shelby County,Indiana,0
26940,"Indianola, MS",Micro,"Cleveland-Indianola, MS",Sunflower County,Mississippi,1
26980,"Iowa City, IA",Metro,"Cedar Rapids-Iowa City, IA",Johnson County,Iowa,1
26980,"Iowa City, IA",Metro,"Cedar Rapids-Iowa City, IA",Washington County,Iowa,0
27020,"Iron Mountain, MI-WI",Micro,"Marinette-Iron Mountain, WI-MI",Dickinson County,Michigan,1
27020,"Iron Mountain, MI-WI",Micro,"Marinette-Iron Mountain, WI-MI",Florence County,Wisconsin,0
27060,"Ithaca, NY",Metro,"Ithaca-Cortland, NY",Tompkins County,New York,1
27100,"Jackson, MI",Metro,,Jackson County,Michigan,1
27140,"Jackson, MS",Metro,"Jackson-Vicksburg-Brookhaven, MS",Copiah County,Mississippi,0
27140,"Jackson, MS",Metro,"Jackson-Vicksburg-Brookhaven, MS",Hinds County,Mississippi,1
27140,"Jackson, MS",Metro,"Jackson-Vicksburg-Brookhaven, MS",Holmes County,Mississippi,0
27140,"Jackson, MS",Metro,"Jackson-Vicksburg-Brookhaven, MS",Madison County,Mississippi,1
27140,"Jackson, MS",Metro,"Jackson-Vicksburg-Brookhaven, MS",Rankin County,Mississippi,1
27140,"Jackson, MS",Metro,"Jackson-Vicksburg-Brookhaven, MS",Simpson County,Mississippi,0
27140,"Jackson, MS",Metro,"Jackson-Vicksburg-Brookhaven, MS",Yazoo County,Mississippi,0
27160,"Jackson, OH",Micro,,Jackson County,Ohio,1
27180,"Jackson, TN",Metro,"Jackson-Brownsville, TN",Chester County,Tennessee,0
27180,"Jackson, TN",Metro,"Jackson-Brownsville, TN",Crockett County,Tennessee,0
27180,"Jackson, TN",Metro,"Jackson-Brownsville, TN",Gibson County,Tennessee,0
27180,"Jackson, TN",Metro,"Jackson-Brownsville, TN",Madison County,Tennessee,1
27220,"Jackson, WY-ID",Micro,,Teton County,Idaho,0
27220,"Jackson, WY-ID",Micro,,Teton County,Wyoming,1
27260,"Jacksonville, FL",Metro,"Jacksonville-St. Marys-Palatka, FL-GA",Baker County,Florida,0
