city,state_id,county,cbsa_code,lookup_helper
Metzger,OR,Washington ,38900,MetzgerOR
Mill City,OR,Linn ,10540,Mill CityOR
Millersburg,OR,Linn ,10540,MillersburgOR
Milton-Freewater,OR,Umatilla ,25840,Milton-FreewaterOR
Milwaukie,OR,Clackamas ,38900,MilwaukieOR
Mission,OR,Umatilla ,25840,MissionOR
Molalla,OR,Clackamas ,38900,MolallaOR
Monmouth,OR,Polk ,41420,MonmouthOR
Monroe,OR,Benton ,18700,MonroeOR
Mosier,OR,Wasco ,45520,MosierOR
Mount Angel,OR,Marion ,41420,Mount AngelOR
Mount Hood,OR,Hood River ,26220,Mount HoodOR
Mount Hood Village,OR,Clackamas ,38900,Mount Hood VillageOR
Mulino,OR,Clackamas ,38900,MulinoOR
Myrtle Creek,OR,Douglas ,40700,Myrtle CreekOR
Myrtle Point,OR,Coos ,18300,Myrtle PointOR
Nesika Beach,OR,Curry ,15060,Nesika BeachOR
New Hope,OR,Josephine ,24420,New HopeOR
Newberg,OR,Yamhill ,38900,NewbergOR
Newport,OR,Lincoln ,35440,NewportOR
North Bend,OR,Coos ,18300,North BendOR
North Plains,OR,Washington ,38900,North PlainsOR
North Powder,OR,Union ,29260,North PowderOR
Nyssa,OR,Malheur ,36620,NyssaOR
O'Brien,OR,Josephine ,24420,O'BrienOR
Oak Grove,OR,Clackamas ,38900,Oak GroveOR
Oak Hills,OR,Washington ,38900,Oak HillsOR
Oakland,OR,Douglas ,40700,OaklandOR
Oakridge,OR,Lane ,21660,OakridgeOR
Oatfield,OR,Clackamas ,38900,OatfieldOR
Odell,OR,Hood River ,26220,OdellOR
Ontario,OR,Malheur ,36620,OntarioOR
Oregon City,OR,Clackamas ,38900,Oregon CityOR
Parkdale,OR,Hood River ,26220,ParkdaleOR
Pendleton,OR,Umatilla ,25840,PendletonOR
Peoria,OR,Linn ,10540,PeoriaOR
Philomath,OR,Benton ,18700,PhilomathOR
Phoenix,OR,Jackson ,32780,PhoenixOR
Pilot Rock,OR,Umatilla ,25840,Pilot RockOR
Pine Grove,OR,Wasco ,45520,Pine GroveOR
Pine Hollow,OR,Wasco ,45520,Pine HollowOR
Pistol River,OR,Curry ,15060,Pistol RiverOR
Port Orford,OR,Curry ,15060,Port OrfordOR
Portland,OR,Multnomah ,38900,PortlandOR
Powers,OR,Coos ,18300,PowersOR
Prescott,OR,Columbia ,38900,PrescottOR
Prineville,OR,Crook ,39260,PrinevilleOR
Pronghorn,OR,Deschutes ,13460,PronghornOR
Prospect,OR,Jackson ,32780,ProspectOR
Rainier,OR,Columbia ,38900,RainierOR
Raleigh Hills,OR,Washington ,38900,Raleigh HillsOR
Redmond,OR,Deschutes ,13460,RedmondOR
Redwood,OR,Josephine ,24420,RedwoodOR
Reedsport,OR,Douglas ,40700,ReedsportOR
Rickreall,OR,Polk ,41420,RickreallOR
Riddle,OR,Douglas ,40700,RiddleOR
Rivergrove,OR,Clackamas ,38900,RivergroveOR
Riverside,OR,Umatilla ,25840,RiversideOR
Rockcreek,OR,Washington ,38900,RockcreekOR
Rogue River,OR,Jackson ,32780,Rogue RiverOR
Rose Lodge,OR,Lincoln ,35440,Rose LodgeOR
Roseburg,OR,Douglas ,40700,RoseburgOR
Roseburg North,OR,Douglas ,40700,Roseburg NorthOR
Rowena,OR,Wasco ,45520,RowenaOR
Ruch,OR,Jackson ,32780,RuchOR
Salem,OR,Marion ,41420,SalemOR
Sandy,OR,Clackamas ,38900,SandyOR
Scappoose,OR,Columbia ,38900,ScappooseOR
Scio,OR,Linn ,10540,ScioOR
Scotts Mills,OR,Marion ,41420,Scotts MillsOR
Seaside,OR,Clatsop ,11820,SeasideOR
Selma,OR,Josephine ,24420,SelmaOR
Seventh Mountain,OR,Deschutes ,13460,Seventh MountainOR
Shady Cove,OR,Jackson ,32780,Shady CoveOR
Shaniko,OR,Wasco ,45520,ShanikoOR
Shedd,OR,Linn ,10540,SheddOR
Sheridan,OR,Yamhill ,38900,SheridanOR
Sherwood,OR,Washington ,38900,SherwoodOR
Siletz,OR,Lincoln ,35440,SiletzOR
Silverton,OR,Marion ,41420,SilvertonOR
Sisters,OR,Deschutes ,13460,SistersOR
Sodaville,OR,Linn ,10540,SodavilleOR
South Lebanon,OR,Linn ,10540,South LebanonOR
Springfield,OR,Lane ,21660,SpringfieldOR
St. Helens,OR,Columbia ,38900,St. HelensOR
St. Paul,OR,Marion ,41420,St. PaulOR
Stafford,OR,Clackamas ,38900,StaffordOR
Stanfield,OR,Umatilla ,25840,StanfieldOR
Stayton,OR,Marion ,41420,StaytonOR
Sublimity,OR,Marion ,41420,SublimityOR
Summerville,OR,Union ,29260,SummervilleOR
Summit,OR,Benton ,18700,SummitOR
Sunriver,OR,Deschutes ,13460,SunriverOR
Sutherlin,OR,Douglas ,40700,SutherlinOR
Sweet Home,OR,Linn ,10540,Sweet HomeOR
Takilma,OR,Josephine ,24420,TakilmaOR
Talent,OR,Jackson ,32780,TalentOR
Tangent,OR,Linn ,10540,TangentOR
Terrebonne,OR,Deschutes ,13460,TerrebonneOR
Tetherow,OR,Deschutes ,13460,TetherowOR
The Dalles,OR,Wasco ,45520,The DallesOR
Three Rivers,OR,Deschutes ,13460,Three RiversOR
Tigard,OR,Washington ,38900,TigardOR
Toledo,OR,Lincoln ,35440,ToledoOR
Trail,OR,Jackson ,32780,TrailOR
Tri-City,OR,Douglas ,40700,Tri-CityOR
Troutdale,OR,Multnomah ,38900,TroutdaleOR
Tualatin,OR,Washington ,38900,TualatinOR
Tumalo,OR,Deschutes ,13460,TumaloOR
Turner,OR,Marion ,41420,TurnerOR
Tutuilla,OR,Umatilla ,25840,TutuillaOR
Tygh Valley,OR,Wasco ,45520,Tygh ValleyOR
Ukiah,OR,Umatilla ,25840,UkiahOR
Umapine,OR,Umatilla ,25840,UmapineOR
Umatilla,OR,Umatilla ,25840,UmatillaOR
Union,OR,Union ,29260,UnionOR
Vale,OR,Malheur ,36620,ValeOR
Veneta,OR,Lane ,21660,VenetaOR
Vernonia,OR,Columbia ,38900,VernoniaOR
Waldport,OR,Lincoln ,35440,WaldportOR
Wamic,OR,Wasco ,45520,WamicOR
Warren,OR,Columbia ,38900,WarrenOR
Warrenton,OR,Clatsop ,11820,WarrentonOR
Waterloo,OR,Linn ,10540,WaterlooOR
West Haven-Sylvan,OR,Washington ,38900,West Haven-SylvanOR
West Linn,OR,Clackamas ,38900,West LinnOR
West Scio,OR,Linn ,10540,West ScioOR
West Slope,OR,Washington ,38900,West SlopeOR
Westfir,OR,Lane ,21660,WestfirOR
Weston,OR,Umatilla ,25840,WestonOR
Westport,OR,Clatsop ,11820,WestportOR
White City,OR,Jackson ,32780,White CityOR
Willamina,OR,Yamhill ,38900,WillaminaOR
Williams,OR,Josephine ,24420,WilliamsOR
Wilsonville,OR,Clackamas ,38900,WilsonvilleOR
Wimer,OR,Jackson ,32780,WimerOR
Winchester Bay,OR,Douglas ,40700,Winchester BayOR
Winston,OR,Douglas ,40700,WinstonOR
Wood Village,OR,Multnomah ,38900,Wood VillageOR
Woodburn,OR,Marion ,41420,WoodburnOR
Yachats,OR,Lincoln ,35440,YachatsOR
Yamhill,OR,Yamhill ,38900,YamhillOR
Yoncalla,OR,Douglas ,40700,YoncallaOR
Aaronsburg,PA,Centre ,44300,AaronsburgPA
Abbottstown,PA,Adams ,23900,AbbottstownPA
Ackermanville,PA,Northampton ,10900,AckermanvillePA
Adamsburg,PA,Westmoreland ,38300,AdamsburgPA
Adamstown,PA,Lancaster ,29540,AdamstownPA
Adamsville,PA,Crawford ,32740,AdamsvillePA
Addison,PA,Somerset ,43740,AddisonPA
Akron,PA,Lancaster ,29540,AkronPA
Alba,PA,Bradford ,42380,AlbaPA
Albion,PA,Erie ,21500,AlbionPA
Albrightsville,PA,Carbon ,10900,AlbrightsvillePA
Alburtis,PA,Lehigh ,10900,AlburtisPA
Aldan,PA,Delaware ,37980,AldanPA
Alexandria,PA,Huntingdon ,26500,AlexandriaPA
Alfarata,PA,Mifflin ,30380,AlfarataPA
Aliquippa,PA,Beaver ,38300,AliquippaPA
Alleghenyville,PA,Berks ,39740,AlleghenyvillePA
Allenport,PA,Washington ,38300,AllenportPA
Allensville,PA,Mifflin ,30380,AllensvillePA
Allentown,PA,Lehigh ,10900,AllentownPA
Allenwood,PA,Union ,30260,AllenwoodPA
Allison,PA,Fayette ,38300,AllisonPA
Allison Park,PA,Allegheny ,38300,Allison ParkPA
Allport,PA,Clearfield ,20180,AllportPA
Almedia,PA,Columbia ,14100,AlmediaPA
Alsace Manor,PA,Berks ,39740,Alsace ManorPA
Altamont,PA,Schuylkill ,39060,AltamontPA
Altoona,PA,Blair ,11020,AltoonaPA
Ambler,PA,Montgomery ,37980,AmblerPA
Ambridge,PA,Beaver ,38300,AmbridgePA
Amity Gardens,PA,Berks ,39740,Amity GardensPA
Ancient Oaks,PA,Lehigh ,10900,Ancient OaksPA
Annville,PA,Lebanon ,30140,AnnvillePA
Apollo,PA,Armstrong ,38300,ApolloPA
Applewold,PA,Armstrong ,38300,ApplewoldPA
Arcadia University,PA,Montgomery ,37980,Arcadia UniversityPA
Archbald,PA,Lackawanna ,42540,ArchbaldPA
Ardmore,PA,Montgomery ,37980,ArdmorePA
Arendtsville,PA,Adams ,23900,ArendtsvillePA
Aristes,PA,Columbia ,14100,AristesPA
Arlington Heights,PA,Monroe ,20700,Arlington HeightsPA
Armagh,PA,Indiana ,26860,ArmaghPA
Arnold,PA,Westmoreland ,38300,ArnoldPA
Arnold City,PA,Fayette ,38300,Arnold CityPA
Arona,PA,Westmoreland ,38300,AronaPA
Ashland,PA,Schuylkill ,39060,AshlandPA
Ashley,PA,Luzerne ,42540,AshleyPA
Ashville,PA,Cambria ,27780,AshvillePA
Aspers,PA,Adams ,23900,AspersPA
Aspinwall,PA,Allegheny ,38300,AspinwallPA
Atglen,PA,Chester ,37980,AtglenPA
Athens,PA,Bradford ,42380,AthensPA
Atkinson Mills,PA,Mifflin ,30380,Atkinson MillsPA
Atlantic,PA,Crawford ,32740,AtlanticPA
Atlas,PA,Northumberland ,44980,AtlasPA
Atlasburg,PA,Washington ,38300,AtlasburgPA
Atwood,PA,Armstrong ,38300,AtwoodPA
Auburn,PA,Schuylkill ,39060,AuburnPA
Audubon,PA,Montgomery ,37980,AudubonPA
Avalon,PA,Allegheny ,38300,AvalonPA
Avella,PA,Washington ,38300,AvellaPA
Avis,PA,Clinton ,30820,AvisPA
Avoca,PA,Luzerne ,42540,AvocaPA
Avon,PA,Lebanon ,30140,AvonPA
Avondale,PA,Chester ,37980,AvondalePA
Avonia,PA,Erie ,21500,AvoniaPA
Avonmore,PA,Westmoreland ,38300,AvonmorePA
Baden,PA,Beaver ,38300,BadenPA
Baidland,PA,Washington ,38300,BaidlandPA
Baileyville,PA,Centre ,44300,BaileyvillePA
Bainbridge,PA,Lancaster ,29540,BainbridgePA
Bairdford,PA,Allegheny ,38300,BairdfordPA
Bakerstown,PA,Allegheny ,38300,BakerstownPA
Baldwin,PA,Allegheny ,38300,BaldwinPA
Bally,PA,Berks ,39740,BallyPA
Bangor,PA,Northampton ,10900,BangorPA
Barkeyville,PA,Venango ,36340,BarkeyvillePA
Barrville,PA,Mifflin ,30380,BarrvillePA
Bath,PA,Northampton ,10900,BathPA
Baumstown,PA,Berks ,39740,BaumstownPA
Beallsville,PA,Washington ,38300,BeallsvillePA
Bear Creek Village,PA,Luzerne ,42540,Bear Creek VillagePA
Bear Lake,PA,Warren ,47620,Bear LakePA
Bear Rocks,PA,Fayette ,38300,Bear RocksPA
Beaver,PA,Beaver ,38300,BeaverPA
Beaver Falls,PA,Beaver ,38300,Beaver FallsPA
Beaver Meadows,PA,Carbon ,10900,Beaver MeadowsPA
Beaver Springs,PA,Snyder ,42780,Beaver SpringsPA
Beaverdale,PA,Cambria ,27780,BeaverdalePA
Beavertown,PA,Snyder ,42780,BeavertownPA
Bechtelsville,PA,Berks ,39740,BechtelsvillePA
Beech Creek,PA,Clinton ,30820,Beech CreekPA
Beech Mountain Lakes,PA,Luzerne ,42540,Beech Mountain LakesPA
Belfast,PA,Northampton ,10900,BelfastPA
Bell Acres,PA,Allegheny ,38300,Bell AcresPA
Belle Vernon,PA,Fayette ,38300,Belle VernonPA
Bellefonte,PA,Centre ,44300,BellefontePA
Belleville,PA,Mifflin ,30380,BellevillePA
Bellevue,PA,Allegheny ,38300,BellevuePA
Bellwood,PA,Blair ,11020,BellwoodPA
Belmont,PA,Cambria ,27780,BelmontPA
Ben Avon,PA,Allegheny ,38300,Ben AvonPA
Ben Avon Heights,PA,Allegheny ,38300,Ben Avon HeightsPA
Bendersville,PA,Adams ,23900,BendersvillePA
Benson,PA,Somerset ,43740,BensonPA
Bentleyville,PA,Washington ,38300,BentleyvillePA
Benton,PA,Columbia ,14100,BentonPA
Berlin,PA,Somerset ,43740,BerlinPA
Bernville,PA,Berks ,39740,BernvillePA
Berrysburg,PA,Dauphin ,25420,BerrysburgPA
Berwick,PA,Columbia ,14100,BerwickPA
Berwyn,PA,Chester ,37980,BerwynPA
Bessemer,PA,Lawrence ,35260,BessemerPA
Bethel,PA,Berks ,39740,BethelPA
Bethel Park,PA,Allegheny ,38300,Bethel ParkPA
Bethlehem,PA,Northampton ,10900,BethlehemPA
Beurys Lake,PA,Schuylkill ,39060,Beurys LakePA
Big Bass Lake,PA,Lackawanna ,42540,Big Bass LakePA
Big Beaver,PA,Beaver ,38300,Big BeaverPA
Bigler,PA,Clearfield ,20180,BiglerPA
Biglerville,PA,Adams ,23900,BiglervillePA
Birchwood Lakes,PA,Pike ,35620,Birchwood LakesPA
Bird-in-Hand,PA,Lancaster ,29540,Bird-in-HandPA
Birdsboro,PA,Berks ,39740,BirdsboroPA
Birmingham,PA,Huntingdon ,26500,BirminghamPA
Black Lick,PA,Indiana ,26860,Black LickPA
Blain,PA,Perry ,25420,BlainPA
Blairsville,PA,Indiana ,26860,BlairsvillePA
Blakely,PA,Lackawanna ,42540,BlakelyPA
Blanchard,PA,Centre ,44300,BlanchardPA
Blandburg,PA,Cambria ,27780,BlandburgPA
Blandon,PA,Berks ,39740,BlandonPA
Blawnox,PA,Allegheny ,38300,BlawnoxPA
Bloomfield,PA,Perry ,25420,BloomfieldPA
Blooming Valley,PA,Crawford ,32740,Blooming ValleyPA
Bloomsburg,PA,Columbia ,14100,BloomsburgPA
Blue Ball,PA,Lancaster ,29540,Blue BallPA
Blue Bell,PA,Montgomery ,37980,Blue BellPA
Blue Ridge Summit,PA,Franklin ,16540,Blue Ridge SummitPA
Boalsburg,PA,Centre ,44300,BoalsburgPA
Boiling Springs,PA,Cumberland ,25420,Boiling SpringsPA
Bolivar,PA,Westmoreland ,38300,BolivarPA
Bonneauville,PA,Adams ,23900,BonneauvillePA
Boothwyn,PA,Delaware ,37980,BoothwynPA
Boston,PA,Allegheny ,38300,BostonPA
Boswell,PA,Somerset ,43740,BoswellPA
Bowers,PA,Berks ,39740,BowersPA
Bowmanstown,PA,Carbon ,10900,BowmanstownPA
Bowmansville,PA,Lancaster ,29540,BowmansvillePA
Boyertown,PA,Berks ,39740,BoyertownPA
Brackenridge,PA,Allegheny ,38300,BrackenridgePA
Braddock,PA,Allegheny ,38300,BraddockPA
Braddock Hills,PA,Allegheny ,38300,Braddock HillsPA
Bradenville,PA,Westmoreland ,38300,BradenvillePA
Bradford,PA,McKean ,14620,BradfordPA
Bradford Woods,PA,Allegheny ,38300,Bradford WoodsPA
Branchdale,PA,Schuylkill ,39060,BranchdalePA
Brandonville,PA,Schuylkill ,39060,BrandonvillePA
Breinigsville,PA,Lehigh ,10900,BreinigsvillePA
Brentwood,PA,Allegheny ,38300,BrentwoodPA
Bressler,PA,Dauphin ,25420,BresslerPA
Briar Creek,PA,Columbia ,14100,Briar CreekPA
Brickerville,PA,Lancaster ,29540,BrickervillePA
Bridgeport,PA,Montgomery ,37980,BridgeportPA
Bridgeville,PA,Allegheny ,38300,BridgevillePA
Bridgewater,PA,Beaver ,38300,BridgewaterPA
Brisbin,PA,Clearfield ,20180,BrisbinPA
Bristol,PA,Bucks ,37980,BristolPA
Brittany Farms-The Highlands,PA,Bucks ,37980,Brittany Farms-The HighlandsPA
Broad Top City,PA,Huntingdon ,26500,Broad Top CityPA
Brodheadsville,PA,Monroe ,20700,BrodheadsvillePA
Brookhaven,PA,Delaware ,37980,BrookhavenPA
Broomall,PA,Delaware ,37980,BroomallPA
Brownstown,PA,Cambria ,27780,BrownstownPA
Brownsville,PA,Fayette ,38300,BrownsvillePA
Browntown,PA,Luzerne ,42540,BrowntownPA
Bruin,PA,Butler ,38300,BruinPA
Bryn Athyn,PA,Montgomery ,37980,Bryn AthynPA
Bryn Mawr,PA,Montgomery ,37980,Bryn MawrPA
Buck Run,PA,Schuylkill ,39060,Buck RunPA
Buckhorn,PA,Columbia ,14100,BuckhornPA
Buffington,PA,Fayette ,38300,BuffingtonPA
Bulger,PA,Washington ,38300,BulgerPA
Burgettstown,PA,Washington ,38300,BurgettstownPA
Burlington,PA,Bradford ,42380,BurlingtonPA
Burnham,PA,Mifflin ,30380,BurnhamPA
Burnside,PA,Clearfield ,20180,BurnsidePA
Butler,PA,Butler ,38300,ButlerPA
Byrnedale,PA,Elk ,41260,ByrnedalePA
Cairnbrook,PA,Somerset ,43740,CairnbrookPA
California,PA,Washington ,38300,CaliforniaPA
Callery,PA,Butler ,38300,CalleryPA
Callimont,PA,Somerset ,43740,CallimontPA
Caln,PA,Chester ,37980,CalnPA
Calumet,PA,Westmoreland ,38300,CalumetPA
Cambridge Springs,PA,Crawford ,32740,Cambridge SpringsPA
Camp Hill,PA,Cumberland ,25420,Camp HillPA
Campbelltown,PA,Lebanon ,30140,CampbelltownPA
Canadohta Lake,PA,Crawford ,32740,Canadohta LakePA
Canonsburg,PA,Washington ,38300,CanonsburgPA
Canton,PA,Bradford ,42380,CantonPA
Carbondale,PA,Lackawanna ,42540,CarbondalePA
Carlisle,PA,Cumberland ,25420,CarlislePA
Carnegie,PA,Allegheny ,38300,CarnegiePA
Carnot-Moon,PA,Allegheny ,38300,Carnot-MoonPA
Carroll Valley,PA,Adams ,23900,Carroll ValleyPA
Carrolltown,PA,Cambria ,27780,CarrolltownPA
Cashtown,PA,Adams ,23900,CashtownPA
Cassandra,PA,Cambria ,27780,CassandraPA
Casselman,PA,Somerset ,43740,CasselmanPA
Cassville,PA,Huntingdon ,26500,CassvillePA
Castanea,PA,Clinton ,30820,CastaneaPA
Castle Shannon,PA,Allegheny ,38300,Castle ShannonPA
Catasauqua,PA,Lehigh ,10900,CatasauquaPA
Catawissa,PA,Columbia ,14100,CatawissaPA
Cecil-Bishop,PA,Washington ,38300,Cecil-BishopPA
Cedar Crest,PA,Mifflin ,30380,Cedar CrestPA
Cementon,PA,Lehigh ,10900,CementonPA
Centerport,PA,Berks ,39740,CenterportPA
Centerville,PA,Washington ,38300,CentervillePA
Central City,PA,Somerset ,43740,Central CityPA
Centralia,PA,Columbia ,14100,CentraliaPA
Centre Hall,PA,Centre ,44300,Centre HallPA
Cetronia,PA,Lehigh ,10900,CetroniaPA
Chalfant,PA,Allegheny ,38300,ChalfantPA
Chalfont,PA,Bucks ,37980,ChalfontPA
Chalkhill,PA,Fayette ,38300,ChalkhillPA
Chambersburg,PA,Franklin ,16540,ChambersburgPA
Chapman,PA,Northampton ,10900,ChapmanPA
Charleroi,PA,Washington ,38300,CharleroiPA
Chase,PA,Luzerne ,42540,ChasePA
Cherry Tree,PA,Indiana ,26860,Cherry TreePA
Cherry Valley,PA,Butler ,38300,Cherry ValleyPA
Cherryville,PA,Northampton ,10900,CherryvillePA
Chest Springs,PA,Cambria ,27780,Chest SpringsPA
Chester,PA,Delaware ,37980,ChesterPA
Chester Heights,PA,Delaware ,37980,Chester HeightsPA
Chester Hill,PA,Clearfield ,20180,Chester HillPA
Chesterbrook,PA,Chester ,37980,ChesterbrookPA
Cheswick,PA,Allegheny ,38300,CheswickPA
Chevy Chase Heights,PA,Indiana ,26860,Chevy Chase HeightsPA
Chewton,PA,Lawrence ,35260,ChewtonPA
Cheyney University,PA,Chester ,37980,Cheyney UniversityPA
Chicora,PA,Butler ,38300,ChicoraPA
Chinchilla,PA,Lackawanna ,42540,ChinchillaPA
Christiana,PA,Lancaster ,29540,ChristianaPA
Church Hill,PA,Mifflin ,30380,Church HillPA
Churchill,PA,Allegheny ,38300,ChurchillPA
Churchtown,PA,Lancaster ,29540,ChurchtownPA
Churchville,PA,Bucks ,37980,ChurchvillePA
Clairton,PA,Allegheny ,38300,ClairtonPA
Clarence,PA,Centre ,44300,ClarencePA
Clarendon,PA,Warren ,47620,ClarendonPA
Clark,PA,Mercer ,49660,ClarkPA
Clarks Green,PA,Lackawanna ,42540,Clarks GreenPA
Clarks Summit,PA,Lackawanna ,42540,Clarks SummitPA
Clay,PA,Lancaster ,29540,ClayPA
Claysburg,PA,Blair ,11020,ClaysburgPA
Claysville,PA,Washington ,38300,ClaysvillePA
Clearfield,PA,Clearfield ,20180,ClearfieldPA
Cleona,PA,Lebanon ,30140,CleonaPA
Clifton Heights,PA,Delaware ,37980,Clifton HeightsPA
Clinton,PA,Allegheny ,38300,ClintonPA
Clintonville,PA,Venango ,36340,ClintonvillePA
Clymer,PA,Indiana ,26860,ClymerPA
Coal Center,PA,Washington ,38300,Coal CenterPA
Coaldale,PA,Schuylkill ,39060,CoaldalePA
Coalmont,PA,Huntingdon ,26500,CoalmontPA
Coalport,PA,Clearfield ,20180,CoalportPA
Coatesville,PA,Chester ,37980,CoatesvillePA
Coburn,PA,Centre ,44300,CoburnPA
Cochranton,PA,Crawford ,32740,CochrantonPA
Cochranville,PA,Chester ,37980,CochranvillePA
Cokeburg,PA,Washington ,38300,CokeburgPA
Collegeville,PA,Montgomery ,37980,CollegevillePA
Collingdale,PA,Delaware ,37980,CollingdalePA
Collinsburg,PA,Westmoreland ,38300,CollinsburgPA
Colonial Park,PA,Dauphin ,25420,Colonial ParkPA
Colony Park,PA,Berks ,39740,Colony ParkPA
Columbia,PA,Lancaster ,29540,ColumbiaPA
Columbus,PA,Warren ,47620,ColumbusPA
Colver,PA,Cambria ,27780,ColverPA
Colwyn,PA,Delaware ,37980,ColwynPA
Commodore,PA,Indiana ,26860,CommodorePA
Conashaugh Lakes,PA,Pike ,35620,Conashaugh LakesPA
Conestoga,PA,Lancaster ,29540,ConestogaPA
Confluence,PA,Somerset ,43740,ConfluencePA
Conneaut Lake,PA,Crawford ,32740,Conneaut LakePA
Conneaut Lakeshore,PA,Crawford ,32740,Conneaut LakeshorePA
Conneautville,PA,Crawford ,32740,ConneautvillePA
Connellsville,PA,Fayette ,38300,ConnellsvillePA
Connoquenessing,PA,Butler ,38300,ConnoquenessingPA
Conshohocken,PA,Montgomery ,37980,ConshohockenPA
Conway,PA,Beaver ,38300,ConwayPA
Conyngham,PA,Luzerne ,42540,ConynghamPA
Coopersburg,PA,Lehigh ,10900,CoopersburgPA
Cooperstown,PA,Venango ,36340,CooperstownPA
Coplay,PA,Lehigh ,10900,CoplayPA
Coral,PA,Indiana ,26860,CoralPA
Coraopolis,PA,Allegheny ,38300,CoraopolisPA
Cornwall,PA,Lebanon ,30140,CornwallPA
Cornwells Heights,PA,Bucks ,37980,Cornwells HeightsPA
Corry,PA,Erie ,21500,CorryPA
Courtdale,PA,Luzerne ,42540,CourtdalePA
Crabtree,PA,Westmoreland ,38300,CrabtreePA
Crafton,PA,Allegheny ,38300,CraftonPA
Cranesville,PA,Erie ,21500,CranesvillePA
Creekside,PA,Indiana ,26860,CreeksidePA
Cresson,PA,Cambria ,27780,CressonPA
Cressona,PA,Schuylkill ,39060,CressonaPA
Cross Creek,PA,Washington ,38300,Cross CreekPA
Cross Roads,PA,York ,49620,Cross RoadsPA
Croydon,PA,Bucks ,37980,CroydonPA
Cumbola,PA,Schuylkill ,39060,CumbolaPA
Curtisville,PA,Allegheny ,38300,CurtisvillePA
Curwensville,PA,Clearfield ,20180,CurwensvillePA
Daisytown,PA,Cambria ,27780,DaisytownPA
Dale,PA,Cambria ,27780,DalePA
Dallas,PA,Luzerne ,42540,DallasPA
Dallastown,PA,York ,49620,DallastownPA
Dalmatia,PA,Northumberland ,44980,DalmatiaPA
Dalton,PA,Lackawanna ,42540,DaltonPA
Danville,PA,Montour ,14100,DanvillePA
Darby,PA,Delaware ,37980,DarbyPA
Darlington,PA,Beaver ,38300,DarlingtonPA
Dauberville,PA,Berks ,39740,DaubervillePA
Dauphin,PA,Dauphin ,25420,DauphinPA
Davidsville,PA,Somerset ,43740,DavidsvillePA
Dawson,PA,Fayette ,38300,DawsonPA
Dayton,PA,Armstrong ,38300,DaytonPA
Deemston,PA,Washington ,38300,DeemstonPA
Deer Lake,PA,Schuylkill ,39060,Deer LakePA
Delano,PA,Schuylkill ,39060,DelanoPA
Delaware Water Gap,PA,Monroe ,20700,Delaware Water GapPA
Delmont,PA,Westmoreland ,38300,DelmontPA
Delta,PA,York ,49620,DeltaPA
Denver,PA,Lancaster ,29540,DenverPA
Derry,PA,Westmoreland ,38300,DerryPA
DeSales University,PA,Lehigh ,10900,DeSales UniversityPA
Devon,PA,Chester ,37980,DevonPA
Dewart,PA,Northumberland ,44980,DewartPA
Dickson City,PA,Lackawanna ,42540,Dickson CityPA
Dicksonville,PA,Indiana ,26860,DicksonvillePA
Dillsburg,PA,York ,49620,DillsburgPA
Donaldson,PA,Schuylkill ,39060,DonaldsonPA
Donegal,PA,Westmoreland ,38300,DonegalPA
Donora,PA,Washington ,38300,DonoraPA
Dormont,PA,Allegheny ,38300,DormontPA
Dorneyville,PA,Lehigh ,10900,DorneyvillePA
Douglassville,PA,Berks ,39740,DouglassvillePA
Dover,PA,York ,49620,DoverPA
Downingtown,PA,Chester ,37980,DowningtownPA
Doylestown,PA,Bucks ,37980,DoylestownPA
Dravosburg,PA,Allegheny ,38300,DravosburgPA
Drexel Hill,PA,Delaware ,37980,Drexel HillPA
Dryville,PA,Berks ,39740,DryvillePA
Dublin,PA,Bucks ,37980,DublinPA
DuBois,PA,Clearfield ,20180,DuBoisPA
Duboistown,PA,Lycoming ,48700,DuboistownPA
Dudley,PA,Huntingdon ,26500,DudleyPA
Dunbar,PA,Fayette ,38300,DunbarPA
Duncannon,PA,Perry ,25420,DuncannonPA
Duncansville,PA,Blair ,11020,DuncansvillePA
Dunlevy,PA,Washington ,38300,DunlevyPA
Dunlo,PA,Cambria ,27780,DunloPA
Dunmore,PA,Lackawanna ,42540,DunmorePA
Dunnstown,PA,Clinton ,30820,DunnstownPA
Dupont,PA,Luzerne ,42540,DupontPA
Duquesne,PA,Allegheny ,38300,DuquesnePA
Duryea,PA,Luzerne ,42540,DuryeaPA
Eagle Lake,PA,Lackawanna ,42540,Eagle LakePA
Eagleview,PA,Chester ,37980,EagleviewPA
Eagleville,PA,Montgomery ,37980,EaglevillePA
East Bangor,PA,Northampton ,10900,East BangorPA
East Berlin,PA,Adams ,23900,East BerlinPA
East Berwick,PA,Luzerne ,42540,East BerwickPA
East Butler,PA,Butler ,38300,East ButlerPA
East Conemaugh,PA,Cambria ,27780,East ConemaughPA
East Earl,PA,Lancaster ,29540,East EarlPA
East Freedom,PA,Blair ,11020,East FreedomPA
East Greenville,PA,Montgomery ,37980,East GreenvillePA
East Lansdowne,PA,Delaware ,37980,East LansdownePA
East McKeesport,PA,Allegheny ,38300,East McKeesportPA
East Petersburg,PA,Lancaster ,29540,East PetersburgPA
East Pittsburgh,PA,Allegheny ,38300,East PittsburghPA
East Prospect,PA,York ,49620,East ProspectPA
East Rochester,PA,Beaver ,38300,East RochesterPA
East Side,PA,Carbon ,10900,East SidePA
East Stroudsburg,PA,Monroe ,20700,East StroudsburgPA
